SiteID,0,Site Timezone,-9,Data Timezone,0,Longitude,-128.77481,Latitude,39.970406
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2019,1,10,8,0,13.24
2019,1,10,8,15,13.39
2019,1,10,8,30,13.620000000000001
2019,1,10,8,45,13.84
2019,1,10,9,0,14.02
2019,1,10,9,15,14.09
2019,1,10,9,30,14.14
2019,1,10,9,45,14.22
2019,1,10,10,0,14.35
2019,1,10,10,15,14.48
2019,1,10,10,30,14.58
2019,1,10,10,45,14.73
2019,1,10,11,0,14.92
2019,1,10,11,15,15.16
2019,1,10,11,30,15.38
2019,1,10,11,45,15.55
2019,1,10,12,0,15.73
2019,1,10,12,15,15.85
2019,1,10,12,30,15.99
2019,1,10,12,45,16.13
2019,1,10,13,0,16.27
2019,1,10,13,15,16.44
2019,1,10,13,30,16.67
2019,1,10,13,45,16.81
2019,1,10,14,0,16.89
2019,1,10,14,15,16.990000000000002
2019,1,10,14,30,17.05
2019,1,10,14,45,17.12
2019,1,10,15,0,17.330000000000002
2019,1,10,15,15,17.6
2019,1,10,15,30,17.82
2019,1,10,15,45,18.080000000000002
2019,1,10,16,0,18.23
2019,1,10,16,15,18.32
2019,1,10,16,30,18.61
2019,1,10,16,45,18.85
2019,1,10,17,0,19.01
2019,1,10,17,15,19
2019,1,10,17,30,18.87
2019,1,10,17,45,18.64
2019,1,10,18,0,18.27
2019,1,10,18,15,17.87
2019,1,10,18,30,17.95
2019,1,10,18,45,18.52
2019,1,10,19,0,19.09
2019,1,10,19,15,19.44
2019,1,10,19,30,19.76
2019,1,10,19,45,20.01
2019,1,10,20,0,20.16
2019,1,10,20,15,20.31
2019,1,10,20,30,20.41
2019,1,10,20,45,20.41
2019,1,10,21,0,20.5
2019,1,10,21,15,20.63
2019,1,10,21,30,20.53
2019,1,10,21,45,20.32
2019,1,10,22,0,20.1
2019,1,10,22,15,20.02
2019,1,10,22,30,20.3
2019,1,10,22,45,20.57
2019,1,10,23,0,20.53
2019,1,10,23,15,20.54
2019,1,10,23,30,20.61
2019,1,10,23,45,20.43
2019,1,11,0,0,20.45
2019,1,11,0,15,20.740000000000002
2019,1,11,0,30,20.580000000000002
2019,1,11,0,45,20.77
2019,1,11,1,0,20.73
2019,1,11,1,15,21.14
2019,1,11,1,30,20.92
2019,1,11,1,45,20.86
2019,1,11,2,0,20.62
2019,1,11,2,15,20.71
2019,1,11,2,30,20.73
2019,1,11,2,45,21.240000000000002
2019,1,11,3,0,21.47
2019,1,11,3,15,21.29
2019,1,11,3,30,21.39
2019,1,11,3,45,21.400000000000002
2019,1,11,4,0,21.27
2019,1,11,4,15,21.61
2019,1,11,4,30,21.66
2019,1,11,4,45,21.76
2019,1,11,5,0,21.79
2019,1,11,5,15,21.400000000000002
2019,1,11,5,30,21.16
2019,1,11,5,45,21.19
2019,1,11,6,0,21.86
2019,1,11,6,15,22.43
2019,1,11,6,30,22.5
2019,1,11,6,45,22.740000000000002
2019,1,11,7,0,22.21
2019,1,11,7,15,22.5
2019,1,11,7,30,22.53
2019,1,11,7,45,22.72
2019,1,11,8,0,22.82
2019,1,11,8,15,22.59
2019,1,11,8,30,22.97
2019,1,11,8,45,23.76
2019,1,11,9,0,23.31
2019,1,11,9,15,23.330000000000002
2019,1,11,9,30,23.900000000000002
2019,1,11,9,45,22.21
2019,1,11,10,0,24.47
2019,1,11,10,15,24.54
2019,1,11,10,30,24.150000000000002
2019,1,11,10,45,23.98
2019,1,11,11,0,24.37
2019,1,11,11,15,24.5
2019,1,11,11,30,24.810000000000002
2019,1,11,11,45,23.89
2019,1,11,12,0,25.09
2019,1,11,12,15,24.94
2019,1,11,12,30,25.41
2019,1,11,12,45,25.66
2019,1,11,13,0,25.900000000000002
2019,1,11,13,15,25.650000000000002
2019,1,11,13,30,26.1
2019,1,11,13,45,26.42
2019,1,11,14,0,26.47
2019,1,11,14,15,27.44
2019,1,11,14,30,26.8
2019,1,11,14,45,27.05
2019,1,11,15,0,27.18
2019,1,11,15,15,27.48
2019,1,11,15,30,22.94
2019,1,11,15,45,17.96
2019,1,11,16,0,17.35
2019,1,11,16,15,17.97
2019,1,11,16,30,18.54
2019,1,11,16,45,17.89
2019,1,11,17,0,18.03
2019,1,11,17,15,18.41
2019,1,11,17,30,18.23
2019,1,11,17,45,18.26
2019,1,11,18,0,17.7
2019,1,11,18,15,17.67
2019,1,11,18,30,17.23
2019,1,11,18,45,16.740000000000002
2019,1,11,19,0,16.04
2019,1,11,19,15,15.93
2019,1,11,19,30,15.93
2019,1,11,19,45,15.6
2019,1,11,20,0,15.450000000000001
2019,1,11,20,15,15.58
2019,1,11,20,30,15.41
2019,1,11,20,45,15.68
2019,1,11,21,0,15.24
2019,1,11,21,15,14.52
2019,1,11,21,30,14.36
2019,1,11,21,45,14.51
2019,1,11,22,0,14.4
2019,1,11,22,15,14.05
2019,1,11,22,30,13.99
2019,1,11,22,45,13.75
2019,1,11,23,0,13.33
2019,1,11,23,15,13.18
2019,1,11,23,30,13.31
2019,1,11,23,45,13.22
2019,1,12,0,0,13.34
2019,1,12,0,15,13.57
2019,1,12,0,30,13.59
2019,1,12,0,45,13.540000000000001
2019,1,12,1,0,13.46
2019,1,12,1,15,13.52
2019,1,12,1,30,13.42
2019,1,12,1,45,13.43
2019,1,12,2,0,13.39
2019,1,12,2,15,13.3
2019,1,12,2,30,13.4
2019,1,12,2,45,13.47
2019,1,12,3,0,13.35
2019,1,12,3,15,13.67
2019,1,12,3,30,13.63
2019,1,12,3,45,13.77
2019,1,12,4,0,13.82
2019,1,12,4,15,13.97
2019,1,12,4,30,14.280000000000001
2019,1,12,4,45,14.16
2019,1,12,5,0,14.1
2019,1,12,5,15,14.35
2019,1,12,5,30,14.200000000000001
2019,1,12,5,45,13.84
2019,1,12,6,0,13.86
2019,1,12,6,15,13.74
2019,1,12,6,30,13.57
2019,1,12,6,45,13.52
2019,1,12,7,0,13.280000000000001
2019,1,12,7,15,13.14
2019,1,12,7,30,12.950000000000001
2019,1,12,7,45,12.700000000000001
2019,1,12,8,0,12.530000000000001
2019,1,12,8,15,12.26
2019,1,12,8,30,11.96
2019,1,12,8,45,11.64
2019,1,12,9,0,11.36
2019,1,12,9,15,11.17
2019,1,12,9,30,10.88
2019,1,12,9,45,10.47
2019,1,12,10,0,10.11
2019,1,12,10,15,9.93
2019,1,12,10,30,9.72
2019,1,12,10,45,9.44
2019,1,12,11,0,9.32
2019,1,12,11,15,9.36
2019,1,12,11,30,9.41
2019,1,12,11,45,9.32
2019,1,12,12,0,9.13
2019,1,12,12,15,9.06
2019,1,12,12,30,9.08
2019,1,12,12,45,9.13
2019,1,12,13,0,9.120000000000001
2019,1,12,13,15,9.120000000000001
2019,1,12,13,30,9.040000000000001
2019,1,12,13,45,9.19
2019,1,12,14,0,9.46
2019,1,12,14,15,9.82
2019,1,12,14,30,10.26
2019,1,12,14,45,10.55
2019,1,12,15,0,10.91
2019,1,12,15,15,11.200000000000001
2019,1,12,15,30,11.48
2019,1,12,15,45,11.66
2019,1,12,16,0,12.040000000000001
2019,1,12,16,15,12.52
2019,1,12,16,30,12.700000000000001
2019,1,12,16,45,13.030000000000001
2019,1,12,17,0,13.21
2019,1,12,17,15,13.4
2019,1,12,17,30,13.51
2019,1,12,17,45,13.72
2019,1,12,18,0,13.86
2019,1,12,18,15,13.9
2019,1,12,18,30,14.030000000000001
2019,1,12,18,45,14.06
2019,1,12,19,0,14.25
2019,1,12,19,15,14.46
2019,1,12,19,30,14.49
2019,1,12,19,45,14.65
2019,1,12,20,0,14.91
2019,1,12,20,15,14.98
2019,1,12,20,30,15
2019,1,12,20,45,15.09
2019,1,12,21,0,15.290000000000001
2019,1,12,21,15,15.42
2019,1,12,21,30,15.42
2019,1,12,21,45,15.33
2019,1,12,22,0,15.3
2019,1,12,22,15,15.49
2019,1,12,22,30,15.620000000000001
2019,1,12,22,45,15.83
2019,1,12,23,0,15.700000000000001
2019,1,12,23,15,15.81
2019,1,12,23,30,15.93
2019,1,12,23,45,16.02
2019,1,13,0,0,16.22
2019,1,13,0,15,16.44
2019,1,13,0,30,16.7
2019,1,13,0,45,16.92
2019,1,13,1,0,17.21
2019,1,13,1,15,17.04
2019,1,13,1,30,17.17
2019,1,13,1,45,17.37
2019,1,13,2,0,17.39
2019,1,13,2,15,17.47
2019,1,13,2,30,17.77
2019,1,13,2,45,17.97
2019,1,13,3,0,18.32
2019,1,13,3,15,18.54
2019,1,13,3,30,18.86
2019,1,13,3,45,19.04
2019,1,13,4,0,19.16
2019,1,13,4,15,19.43
2019,1,13,4,30,19.68
2019,1,13,4,45,19.93
2019,1,13,5,0,20.16
2019,1,13,5,15,19.94
2019,1,13,5,30,20.19
2019,1,13,5,45,20.42
2019,1,13,6,0,20.37
2019,1,13,6,15,18.76
2019,1,13,6,30,21.2
2019,1,13,6,45,20.86
2019,1,13,7,0,20.400000000000002
2019,1,13,7,15,23.330000000000002
2019,1,13,7,30,21.3
2019,1,13,7,45,20.94
2019,1,13,8,0,19.48
2019,1,13,8,15,19.8
2019,1,13,8,30,19.93
2019,1,13,8,45,20.080000000000002
2019,1,13,9,0,20.31
2019,1,13,9,15,20.02
2019,1,13,9,30,19.400000000000002
2019,1,13,9,45,19.86
2019,1,13,10,0,20.13
2019,1,13,10,15,19.94
2019,1,13,10,30,19.82
2019,1,13,10,45,19.150000000000002
2019,1,13,11,0,18.72
2019,1,13,11,15,20.75
2019,1,13,11,30,19.43
2019,1,13,11,45,19.39
2019,1,13,12,0,20.41
2019,1,13,12,15,19.54
2019,1,13,12,30,19.78
2019,1,13,12,45,20.3
2019,1,13,13,0,19.85
2019,1,13,13,15,21.62
2019,1,13,13,30,16.4
2019,1,13,13,45,18.07
2019,1,13,14,0,19.73
2019,1,13,14,15,20.76
2019,1,13,14,30,21.19
2019,1,13,14,45,20.56
2019,1,13,15,0,19.43
2019,1,13,15,15,15.57
2019,1,13,15,30,16.56
2019,1,13,15,45,18.22
2019,1,13,16,0,17.78
2019,1,13,16,15,18.31
2019,1,13,16,30,18.68
2019,1,13,16,45,20.12
2019,1,13,17,0,19.580000000000002
2019,1,13,17,15,18.16
2019,1,13,17,30,16.080000000000002
2019,1,13,17,45,16.42
2019,1,13,18,0,16.19
2019,1,13,18,15,17.1
2019,1,13,18,30,16.47
2019,1,13,18,45,15.64
2019,1,13,19,0,16.21
2019,1,13,19,15,16.990000000000002
2019,1,13,19,30,17.96
2019,1,13,19,45,17.14
2019,1,13,20,0,15.74
2019,1,13,20,15,13.01
2019,1,13,20,30,10.32
2019,1,13,20,45,10.81
2019,1,13,21,0,10.040000000000001
2019,1,13,21,15,12.8
2019,1,13,21,30,14.99
2019,1,13,21,45,14.23
2019,1,13,22,0,16.3
2019,1,13,22,15,15.33
2019,1,13,22,30,15.49
2019,1,13,22,45,15.790000000000001
2019,1,13,23,0,15.1
2019,1,13,23,15,14.9
2019,1,13,23,30,14.51
2019,1,13,23,45,14.19
2019,1,14,0,0,14.19
2019,1,14,0,15,14.4
2019,1,14,0,30,14.24
2019,1,14,0,45,14.02
2019,1,14,1,0,13.46
2019,1,14,1,15,13.14
2019,1,14,1,30,13.26
2019,1,14,1,45,13.1
2019,1,14,2,0,12.97
2019,1,14,2,15,12.9
2019,1,14,2,30,13.02
2019,1,14,2,45,12.85
2019,1,14,3,0,14.55
2019,1,14,3,15,15.1
2019,1,14,3,30,14.870000000000001
2019,1,14,3,45,14.43
2019,1,14,4,0,14.44
2019,1,14,4,15,14.540000000000001
2019,1,14,4,30,14.6
2019,1,14,4,45,13.33
2019,1,14,5,0,12.65
2019,1,14,5,15,12.49
2019,1,14,5,30,12.08
2019,1,14,5,45,11.61
2019,1,14,6,0,11.48
2019,1,14,6,15,11.14
2019,1,14,6,30,11.07
2019,1,14,6,45,10.44
2019,1,14,7,0,10.18
2019,1,14,7,15,8.75
2019,1,14,7,30,10.44
2019,1,14,7,45,12.44
2019,1,14,8,0,12.88
2019,1,14,8,15,12.31
2019,1,14,8,30,12
2019,1,14,8,45,11.950000000000001
2019,1,14,9,0,11.61
2019,1,14,9,15,12.290000000000001
2019,1,14,9,30,12.75
2019,1,14,9,45,13.11
2019,1,14,10,0,13.200000000000001
2019,1,14,10,15,13.06
2019,1,14,10,30,13.68
2019,1,14,10,45,14.3
2019,1,14,11,0,14.96
2019,1,14,11,15,14.67
2019,1,14,11,30,14.6
2019,1,14,11,45,14.93
2019,1,14,12,0,15.24
2019,1,14,12,15,14.94
2019,1,14,12,30,15.22
2019,1,14,12,45,14.92
2019,1,14,13,0,15.18
2019,1,14,13,15,16.27
2019,1,14,13,30,17.66
2019,1,14,13,45,17.95
2019,1,14,14,0,18.16
2019,1,14,14,15,18.490000000000002
2019,1,14,14,30,18.5
2019,1,14,14,45,18.56
2019,1,14,15,0,18.27
2019,1,14,15,15,18.56
2019,1,14,15,30,18.75
2019,1,14,15,45,18.94
2019,1,14,16,0,19.01
2019,1,14,16,15,19.51
2019,1,14,16,30,19.28
2019,1,14,16,45,18.47
2019,1,14,17,0,18.45
2019,1,14,17,15,18.87
2019,1,14,17,30,19.19
2019,1,14,17,45,19.41
2019,1,14,18,0,19.14
2019,1,14,18,15,18.650000000000002
2019,1,14,18,30,18.23
2019,1,14,18,45,18.27
2019,1,14,19,0,19.39
2019,1,14,19,15,19.59
2019,1,14,19,30,20.03
2019,1,14,19,45,17.73
2019,1,14,20,0,18.91
2019,1,14,20,15,19.29
2019,1,14,20,30,18.05
2019,1,14,20,45,17.51
2019,1,14,21,0,17.3
2019,1,14,21,15,17.31
2019,1,14,21,30,17.56
2019,1,14,21,45,18.3
2019,1,14,22,0,18.23
2019,1,14,22,15,18.61
2019,1,14,22,30,17.54
2019,1,14,22,45,15.64
2019,1,14,23,0,14.93
2019,1,14,23,15,13.780000000000001
2019,1,14,23,30,13.280000000000001
2019,1,14,23,45,12.41
2019,1,15,0,0,12.780000000000001
2019,1,15,0,15,11.91
2019,1,15,0,30,12.16
2019,1,15,0,45,12.35
2019,1,15,1,0,12.71
2019,1,15,1,15,12.58
2019,1,15,1,30,12.85
2019,1,15,1,45,12.89
2019,1,15,2,0,12.040000000000001
2019,1,15,2,15,11.84
2019,1,15,2,30,11.85
2019,1,15,2,45,12.530000000000001
2019,1,15,3,0,12.59
2019,1,15,3,15,12.3
2019,1,15,3,30,12.88
2019,1,15,3,45,13.93
2019,1,15,4,0,12.700000000000001
2019,1,15,4,15,13.18
2019,1,15,4,30,13.09
2019,1,15,4,45,13.65
2019,1,15,5,0,13.82
2019,1,15,5,15,13.68
2019,1,15,5,30,13.16
2019,1,15,5,45,12.58
2019,1,15,6,0,12.67
2019,1,15,6,15,12.51
2019,1,15,6,30,12.08
2019,1,15,6,45,12.09
2019,1,15,7,0,11.84
2019,1,15,7,15,11.59
2019,1,15,7,30,12.05
2019,1,15,7,45,11.76
2019,1,15,8,0,11.790000000000001
2019,1,15,8,15,11.78
2019,1,15,8,30,11.700000000000001
2019,1,15,8,45,11.44
2019,1,15,9,0,11.200000000000001
2019,1,15,9,15,11.09
2019,1,15,9,30,11
2019,1,15,9,45,11.08
2019,1,15,10,0,10.53
2019,1,15,10,15,10.65
2019,1,15,10,30,11.15
2019,1,15,10,45,11.19
2019,1,15,11,0,10.8
2019,1,15,11,15,11.34
2019,1,15,11,30,10.790000000000001
2019,1,15,11,45,11.13
2019,1,15,12,0,11.26
2019,1,15,12,15,11.68
2019,1,15,12,30,10.93
2019,1,15,12,45,10.36
2019,1,15,13,0,10.97
2019,1,15,13,15,11.41
2019,1,15,13,30,10.69
2019,1,15,13,45,9.31
2019,1,15,14,0,9.11
2019,1,15,14,15,9.21
2019,1,15,14,30,8.73
2019,1,15,14,45,9.6
2019,1,15,15,0,9.53
2019,1,15,15,15,10.05
2019,1,15,15,30,8.66
2019,1,15,15,45,9.81
2019,1,15,16,0,9.26
2019,1,15,16,15,8.59
2019,1,15,16,30,8.36
2019,1,15,16,45,7.95
2019,1,15,17,0,7.82
2019,1,15,17,15,8.35
2019,1,15,17,30,8.17
2019,1,15,17,45,8.64
2019,1,15,18,0,8.23
2019,1,15,18,15,8.55
2019,1,15,18,30,9.06
2019,1,15,18,45,11.19
2019,1,15,19,0,13.38
2019,1,15,19,15,11.25
2019,1,15,19,30,8.82
2019,1,15,19,45,10.34
2019,1,15,20,0,10.18
2019,1,15,20,15,13.14
2019,1,15,20,30,13.86
2019,1,15,20,45,13
2019,1,15,21,0,10.76
2019,1,15,21,15,10.040000000000001
2019,1,15,21,30,9.870000000000001
2019,1,15,21,45,8.45
2019,1,15,22,0,9.42
2019,1,15,22,15,10.290000000000001
2019,1,15,22,30,10.75
2019,1,15,22,45,10.4
2019,1,15,23,0,9.88
2019,1,15,23,15,9.61
2019,1,15,23,30,9.25
2019,1,15,23,45,9.120000000000001
2019,1,16,0,0,8.68
2019,1,16,0,15,8.8
2019,1,16,0,30,8.96
2019,1,16,0,45,8.97
2019,1,16,1,0,8.99
2019,1,16,1,15,8.99
2019,1,16,1,30,9.24
2019,1,16,1,45,8.99
2019,1,16,2,0,9.02
2019,1,16,2,15,9.23
2019,1,16,2,30,9.3
2019,1,16,2,45,9.26
2019,1,16,3,0,9.120000000000001
2019,1,16,3,15,9.450000000000001
2019,1,16,3,30,9.3
2019,1,16,3,45,9.16
2019,1,16,4,0,9.17
2019,1,16,4,15,9.02
2019,1,16,4,30,8.93
2019,1,16,4,45,8.8
2019,1,16,5,0,8.78
2019,1,16,5,15,8.44
2019,1,16,5,30,8.28
2019,1,16,5,45,8.58
2019,1,16,6,0,8.55
2019,1,16,6,15,8.64
2019,1,16,6,30,8.75
2019,1,16,6,45,8.69
2019,1,16,7,0,8.73
2019,1,16,7,15,9.09
2019,1,16,7,30,9.39
2019,1,16,7,45,9.89
2019,1,16,8,0,10.5
2019,1,16,8,15,10.950000000000001
2019,1,16,8,30,10.88
2019,1,16,8,45,10.51
2019,1,16,9,0,10.69
2019,1,16,9,15,11.120000000000001
2019,1,16,9,30,12.290000000000001
2019,1,16,9,45,13.52
2019,1,16,10,0,14.950000000000001
2019,1,16,10,15,15.88
2019,1,16,10,30,16.34
2019,1,16,10,45,16.6
2019,1,16,11,0,16.81
2019,1,16,11,15,17.12
2019,1,16,11,30,17.29
2019,1,16,11,45,17.52
2019,1,16,12,0,17.44
2019,1,16,12,15,18.490000000000002
2019,1,16,12,30,18.82
2019,1,16,12,45,18.97
2019,1,16,13,0,19.31
2019,1,16,13,15,20.04
2019,1,16,13,30,20.47
2019,1,16,13,45,21.13
2019,1,16,14,0,21.45
2019,1,16,14,15,19.13
2019,1,16,14,30,22.6
2019,1,16,14,45,23.21
2019,1,16,15,0,23.59
2019,1,16,15,15,23.81
2019,1,16,15,30,24.04
2019,1,16,15,45,24.07
2019,1,16,16,0,23.71
2019,1,16,16,15,24.77
2019,1,16,16,30,25.28
2019,1,16,16,45,23.86
2019,1,16,17,0,25.11
2019,1,16,17,15,24.67
2019,1,16,17,30,22.7
2019,1,16,17,45,21.56
2019,1,16,18,0,20.29
2019,1,16,18,15,19.400000000000002
2019,1,16,18,30,18.63
2019,1,16,18,45,18.01
2019,1,16,19,0,17.79
2019,1,16,19,15,17.8
2019,1,16,19,30,18.01
2019,1,16,19,45,18.56
2019,1,16,20,0,19.64
2019,1,16,20,15,20.41
2019,1,16,20,30,20.76
2019,1,16,20,45,21.27
2019,1,16,21,0,22.1
2019,1,16,21,15,22.96
2019,1,16,21,30,23.35
2019,1,16,21,45,23.47
2019,1,16,22,0,23.55
2019,1,16,22,15,23.62
2019,1,16,22,30,23.8
2019,1,16,22,45,23.900000000000002
2019,1,16,23,0,24.07
2019,1,16,23,15,24.330000000000002
2019,1,16,23,30,24.66
2019,1,16,23,45,25
2019,1,17,0,0,25.22
2019,1,17,0,15,25.36
2019,1,17,0,30,25.560000000000002
2019,1,17,0,45,25.85
2019,1,17,1,0,26.18
2019,1,17,1,15,26.02
2019,1,17,1,30,24.95
2019,1,17,1,45,24.52
2019,1,17,2,0,25.43
2019,1,17,2,15,26.17
2019,1,17,2,30,26.2
2019,1,17,2,45,26.080000000000002
2019,1,17,3,0,26.11
2019,1,17,3,15,25.66
2019,1,17,3,30,25.39
2019,1,17,3,45,25.400000000000002
2019,1,17,4,0,25.57
2019,1,17,4,15,25.44
2019,1,17,4,30,25.150000000000002
2019,1,17,4,45,24.900000000000002
2019,1,17,5,0,24.7
2019,1,17,5,15,24.3
2019,1,17,5,30,24.14
2019,1,17,5,45,23.78
2019,1,17,6,0,23.52
2019,1,17,6,15,23.2
2019,1,17,6,30,23.650000000000002
2019,1,17,6,45,23.73
2019,1,17,7,0,23.8
2019,1,17,7,15,23.78
2019,1,17,7,30,23.76
2019,1,17,7,45,23.55
2019,1,17,8,0,23.42
2019,1,17,8,15,23.35
2019,1,17,8,30,23.23
2019,1,17,8,45,23.06
2019,1,17,9,0,22.78
2019,1,17,9,15,22.68
2019,1,17,9,30,22.43
2019,1,17,9,45,22.37
2019,1,17,10,0,22.16
2019,1,17,10,15,22.02
2019,1,17,10,30,22
2019,1,17,10,45,21.69
2019,1,17,11,0,21.38
2019,1,17,11,15,21.17
2019,1,17,11,30,20.76
2019,1,17,11,45,20.59
2019,1,17,12,0,20.3
2019,1,17,12,15,19.85
2019,1,17,12,30,19.71
2019,1,17,12,45,19.92
2019,1,17,13,0,19.84
2019,1,17,13,15,19.71
2019,1,17,13,30,19.3
2019,1,17,13,45,18.95
2019,1,17,14,0,18.81
2019,1,17,14,15,18.41
2019,1,17,14,30,18.17
2019,1,17,14,45,17.91
2019,1,17,15,0,17.650000000000002
2019,1,17,15,15,17.490000000000002
2019,1,17,15,30,17.31
2019,1,17,15,45,17.1
2019,1,17,16,0,16.64
2019,1,17,16,15,16.52
2019,1,17,16,30,16.13
2019,1,17,16,45,15.74
2019,1,17,17,0,15.55
2019,1,17,17,15,15.34
2019,1,17,17,30,15.200000000000001
2019,1,17,17,45,14.94
2019,1,17,18,0,14.63
2019,1,17,18,15,14.36
2019,1,17,18,30,14.26
2019,1,17,18,45,14.17
2019,1,17,19,0,14.02
2019,1,17,19,15,13.84
2019,1,17,19,30,13.72
2019,1,17,19,45,13.620000000000001
2019,1,17,20,0,13.51
2019,1,17,20,15,13.370000000000001
2019,1,17,20,30,13.19
2019,1,17,20,45,13.06
2019,1,17,21,0,12.97
2019,1,17,21,15,12.83
2019,1,17,21,30,12.67
2019,1,17,21,45,12.540000000000001
2019,1,17,22,0,12.43
2019,1,17,22,15,12.01
2019,1,17,22,30,11.71
2019,1,17,22,45,11.290000000000001
2019,1,17,23,0,10.78
2019,1,17,23,15,10.620000000000001
2019,1,17,23,30,10.4
2019,1,17,23,45,10.26
2019,1,18,0,0,10.03
2019,1,18,0,15,9.88
2019,1,18,0,30,9.55
2019,1,18,0,45,9.27
2019,1,18,1,0,9.120000000000001
2019,1,18,1,15,8.97
2019,1,18,1,30,8.83
2019,1,18,1,45,8.72
2019,1,18,2,0,8.77
2019,1,18,2,15,8.83
2019,1,18,2,30,8.8
2019,1,18,2,45,8.8
2019,1,18,3,0,8.700000000000001
2019,1,18,3,15,8.47
2019,1,18,3,30,8.26
2019,1,18,3,45,8.08
2019,1,18,4,0,7.930000000000001
2019,1,18,4,15,8.01
2019,1,18,4,30,8.23
2019,1,18,4,45,8.6
2019,1,18,5,0,8.98
2019,1,18,5,15,9.3
2019,1,18,5,30,9.52
2019,1,18,5,45,9.65
2019,1,18,6,0,9.67
2019,1,18,6,15,9.69
2019,1,18,6,30,9.94
2019,1,18,6,45,10.38
2019,1,18,7,0,10.78
2019,1,18,7,15,11.08
2019,1,18,7,30,11.4
2019,1,18,7,45,11.64
2019,1,18,8,0,11.77
2019,1,18,8,15,11.83
2019,1,18,8,30,11.92
2019,1,18,8,45,12.42
2019,1,18,9,0,13.11
2019,1,18,9,15,13.120000000000001
2019,1,18,9,30,12.52
2019,1,18,9,45,12.21
2019,1,18,10,0,12.65
2019,1,18,10,15,13.33
2019,1,18,10,30,13.75
2019,1,18,10,45,14.1
2019,1,18,11,0,14.52
2019,1,18,11,15,15.33
2019,1,18,11,30,16.330000000000002
2019,1,18,11,45,16.97
2019,1,18,12,0,17.56
2019,1,18,12,15,18.09
2019,1,18,12,30,18.46
2019,1,18,12,45,19.06
2019,1,18,13,0,19.240000000000002
2019,1,18,13,15,19.76
2019,1,18,13,30,20.07
2019,1,18,13,45,19.88
2019,1,18,14,0,19.62
2019,1,18,14,15,19.63
2019,1,18,14,30,19.63
2019,1,18,14,45,19.73
2019,1,18,15,0,19.84
2019,1,18,15,15,19.88
2019,1,18,15,30,19.91
2019,1,18,15,45,19.97
2019,1,18,16,0,20.11
2019,1,18,16,15,20.25
2019,1,18,16,30,20.29
2019,1,18,16,45,20.38
2019,1,18,17,0,20.46
2019,1,18,17,15,20.47
2019,1,18,17,30,20.55
2019,1,18,17,45,20.64
2019,1,18,18,0,20.78
2019,1,18,18,15,20.95
2019,1,18,18,30,21.02
2019,1,18,18,45,21.18
2019,1,18,19,0,21.25
2019,1,18,19,15,21.16
2019,1,18,19,30,21.41
2019,1,18,19,45,21.46
2019,1,18,20,0,21.31
2019,1,18,20,15,21.31
2019,1,18,20,30,21.21
2019,1,18,20,45,21.19
2019,1,18,21,0,21.19
2019,1,18,21,15,21.19
2019,1,18,21,30,21.240000000000002
2019,1,18,21,45,21.34
2019,1,18,22,0,21.44
2019,1,18,22,15,21.59
2019,1,18,22,30,21.75
2019,1,18,22,45,21.98
2019,1,18,23,0,22.03
2019,1,18,23,15,22.240000000000002
2019,1,18,23,30,22.25
2019,1,18,23,45,22.35
2019,1,19,0,0,22.42
2019,1,19,0,15,22.35
2019,1,19,0,30,22.23
2019,1,19,0,45,22.19
2019,1,19,1,0,22.21
2019,1,19,1,15,22.12
2019,1,19,1,30,22.21
2019,1,19,1,45,22.53
2019,1,19,2,0,22.34
2019,1,19,2,15,22.03
2019,1,19,2,30,21.91
2019,1,19,2,45,21.77
2019,1,19,3,0,21.47
2019,1,19,3,15,21.27
2019,1,19,3,30,20.84
2019,1,19,3,45,20.26
2019,1,19,4,0,19.88
2019,1,19,4,15,19.29
2019,1,19,4,30,18.66
2019,1,19,4,45,18.18
2019,1,19,5,0,17.53
2019,1,19,5,15,16.64
2019,1,19,5,30,15.790000000000001
2019,1,19,5,45,14.96
2019,1,19,6,0,14.19
2019,1,19,6,15,13.43
2019,1,19,6,30,12.69
2019,1,19,6,45,12.11
2019,1,19,7,0,11.66
2019,1,19,7,15,11.19
2019,1,19,7,30,10.67
2019,1,19,7,45,10.18
2019,1,19,8,0,9.65
2019,1,19,8,15,9.19
2019,1,19,8,30,8.97
2019,1,19,8,45,8.81
2019,1,19,9,0,8.540000000000001
2019,1,19,9,15,8.26
2019,1,19,9,30,8.1
2019,1,19,9,45,7.930000000000001
2019,1,19,10,0,7.51
2019,1,19,10,15,7.15
2019,1,19,10,30,6.68
2019,1,19,10,45,6.17
2019,1,19,11,0,5.78
2019,1,19,11,15,5.47
2019,1,19,11,30,5.24
2019,1,19,11,45,5.0200000000000005
2019,1,19,12,0,4.83
2019,1,19,12,15,4.7
2019,1,19,12,30,4.5600000000000005
2019,1,19,12,45,4.5
2019,1,19,13,0,4.5
2019,1,19,13,15,4.55
2019,1,19,13,30,4.7700000000000005
2019,1,19,13,45,4.97
2019,1,19,14,0,4.98
2019,1,19,14,15,4.72
2019,1,19,14,30,4.3500000000000005
2019,1,19,14,45,3.95
2019,1,19,15,0,3.59
2019,1,19,15,15,3.39
2019,1,19,15,30,3.17
2019,1,19,15,45,2.94
2019,1,19,16,0,2.86
2019,1,19,16,15,2.93
2019,1,19,16,30,3.02
2019,1,19,16,45,2.97
